DaysMedia,Ideology,VotingDuty,TrustPeople,AttendServices,Education,RoughProtestors,Feminist,HuffPostNews,FoxNewsWeb,GunsOwned,ClintonPostFT,TrumpPostFT,FundamentalistFT,FeministFT,PoorFT,BigBizFT,RichFT,PoliceFT,ScientistFT,BLMFT,WeedLegal,WomenHome,ObamaMuslim
7,3,7,4,-1,9,3,3,0,0,0,50,0,40,85,85,40,50,70,85,60,1,4,10
7,6,1,2,3,10,2,3,-1,-1,0,0,85,15,50,100,100,100,100,70,0,3,4,3
3,99,1,4,3,10,1,1,-1,-1,1,0,75,50,0,50,51,65,49,86,50,2,4,7
7,4,6,3,-1,10,4,3,-1,-1,0,-9,60,30,39,69,70,30,85,85,30,3,7,7
2,-9,6,5,1,10,1,3,-1,-1,0,60,30,50,50,60,50,30,40,100,0,2,6,6
4,3,6,3,-1,10,2,3,0,0,0,50,40,50,15,100,15,50,100,100,50,1,7,10
7,5,1,2,-1,13,1,3,0,1,0,1,98,51,50,86,69,85,72,60,0,1,6,8
7,3,3,2,2,15,1,2,0,0,0,84,2,15,86,53,16,48,85,86,80,1,4,10
7,3,7,3,-1,3,1,3,1,1,1,50,0,0,20,50,20,20,90,85,50,1,4,1
7,7,1,1,1,9,5,2,0,0,0,100,0,97,92,97,95,63,89,99,88,2,2,10
6,6,7,4,4,15,5,2,-1,-1,2,0,85,60,60,50,60,70,85,70,0,1,2,2
5,4,1,3,4,14,4,3,0,0,2,62,-9,71,51,86,44,52,88,71,51,3,4,8
7,2,7,4,-1,11,2,2,0,0,0,60,15,1,50,50,70,50,60,70,100,1,4,9
3,99,6,3,2,9,1,3,0,0,0,2,85,-9,11,61,48,50,85,52,2,1,2,4
2,99,2,5,4,12,2,2,-1,-1,0,77,1,79,96,87,55,49,74,82,-9,3,1,10
7,4,6,3,-1,10,5,3,1,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,3,6,3,-1,12,3,3,1,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,99,2,5,3,10,1,3,-1,-1,2,0,100,60,85,85,60,50,85,50,15,1,4,1
7,5,2,2,-1,11,2,2,0,1,99,0,70,40,86,85,71,61,85,85,15,1,4,6
7,7,1,2,2,14,1,2,0,0,3,0,40,100,100,100,100,100,100,100,100,1,4,8
7,99,7,3,-1,7,1,3,-1,-1,0,85,17,70,67,90,66,18,40,100,2,1,4,2
4,99,1,3,3,10,3,3,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
7,5,1,3,2,13,2,3,0,0,-9,40,57,85,54,56,63,54,81,70,34,2,2,3
2,5,5,3,-1,9,2,3,-1,-1,2,70,41,50,40,52,41,51,85,61,18,2,4,4
7,4,1,2,3,13,3,2,-1,-1,0,90,0,50,85,71,30,45,85,92,50,2,4,8
7,6,2,4,-1,9,3,3,-1,-1,44,0,60,85,50,85,100,70,100,50,0,1,2,6
5,4,6,2,-1,9,3,3,0,0,0,83,28,50,50,57,51,43,85,95,50,3,4,7
5,6,3,4,1,14,1,3,0,1,0,4,42,99,14,92,33,50,97,74,25,2,4,9
3,4,6,3,-1,9,3,2,-1,-1,0,70,0,50,85,60,50,40,40,50,100,3,4,6
7,2,7,4,-1,13,1,1,1,1,0,64,0,32,96,100,85,77,63,95,100,1,4,10
5,2,7,3,2,9,1,2,-9,-9,0,100,0,15,85,85,50,50,85,100,85,1,4,10
7,1,7,2,-1,14,1,2,0,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,99,2,2,1,9,3,3,0,0,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
5,4,7,3,-1,11,2,2,0,0,0,85,0,15,70,40,40,30,40,100,85,1,4,9
7,6,6,4,5,10,5,3,1,1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2,99,4,4,4,10,1,3,0,0,0,0,100,50,50,50,50,50,60,70,60,1,4,4
7,99,1,2,1,12,2,3,0,0,0,31,71,61,50,50,31,50,56,79,50,2,4,1
7,6,1,2,1,10,5,1,-1,-1,0,0,60,50,50,70,50,50,60,60,0,3,4,1
1,4,7,2,3,13,3,2,0,0,-9,50,15,50,70,85,15,50,85,85,50,1,4,10
7,2,1,2,2,13,1,2,1,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,4,2,3,-1,9,1,3,0,0,0,70,1,56,49,50,42,27,90,33,69,3,4,8
7,3,4,2,5,13,4,2,0,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4,1,1,2,4,14,1,1,0,0,0,30,1,2,86,85,13,14,71,97,74,1,4,7
3,99,2,3,1,9,3,3,-1,-1,0,90,0,50,50,50,60,50,0,50,50,2,6,8
7,4,4,3,3,10,1,3,1,0,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6,99,4,5,-1,10,1,3,-1,-1,0,100,0,15,85,100,60,0,50,50,100,3,4,7
7,5,6,1,-1,13,4,3,0,0,2,18,80,50,50,84,60,50,93,85,2,3,4,9
7,99,5,5,1,9,5,3,-1,-1,2,70,0,50,70,100,50,100,70,100,70,1,4,7
0,4,6,5,3,7,1,2,-1,-1,0,74,0,72,95,99,70,2,0,94,100,1,4,5
7,5,1,2,1,13,1,3,1,1,0,0,16,70,0,100,50,60,85,85,50,3,1,10
7,6,1,3,-1,9,2,3,-1,-1,1,18,86,68,61,61,52,60,85,50,18,3,4,8
7,6,1,4,1,5,1,3,-1,-1,6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6,4,6,2,4,10,1,3,-1,-1,5,60,52,60,51,59,51,66,81,69,41,1,4,8
3,1,1,2,3,10,1,3,-1,-1,0,86,1,85,85,100,31,85,100,100,85,1,4,9
7,99,5,2,-1,16,-9,2,-1,-1,0,81,15,40,50,50,50,50,50,70,50,2,4,10
7,5,1,2,1,14,4,3,-1,-1,0,15,40,50,50,60,60,85,100,85,50,2,1,9
7,6,1,4,-1,9,5,2,-1,-1,0,0,70,50,50,-9,60,70,85,85,0,2,1,1
7,4,7,4,-1,10,4,2,1,0,0,0,0,100,100,100,50,100,60,100,30,1,4,4
7,99,7,3,1,11,2,2,0,0,2,0,85,86,100,15,0,17,99,50,0,3,1,2
7,4,6,3,-1,9,4,3,0,0,6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1,6,2,4,1,12,4,-9,0,0,2,0,70,70,0,60,40,15,85,70,40,1,4,8
7,-9,2,3,3,-9,-9,-9,-1,-1,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,2,1,2,1,11,1,3,-1,-1,0,100,0,0,97,100,0,14,31,85,95,1,4,3
7,4,1,2,-1,12,1,3,0,1,17,16,72,0,41,66,92,88,95,88,13,1,4,10
7,4,1,3,-1,13,1,3,0,0,2,59,0,15,50,50,51,49,98,99,38,2,4,10
3,99,7,3,4,10,3,3,0,0,1,0,70,61,51,65,50,50,90,81,41,1,4,1
7,4,2,3,3,13,2,3,-1,-1,0,85,40,65,50,70,55,60,75,50,30,1,2,3
0,7,2,3,1,9,4,2,0,0,3,15,100,95,50,85,50,60,85,51,72,3,1,6
7,2,1,2,-1,13,1,1,1,0,0,100,0,0,100,100,70,70,100,85,85,1,4,10
5,3,1,3,4,13,1,3,0,0,0,100,0,9,100,91,30,14,35,100,100,1,4,10
7,4,6,4,-1,9,2,2,-1,-1,6,60,16,51,49,71,30,28,69,69,51,3,4,8
5,99,1,4,1,10,1,1,0,0,5,85,0,100,100,70,50,70,50,100,100,1,4,9
7,7,1,4,1,10,1,3,0,0,4,15,60,100,0,85,50,50,100,50,50,2,4,7
7,7,1,2,-1,9,4,3,0,0,0,-9,60,85,50,60,60,60,85,85,70,3,4,10
7,99,3,4,3,9,1,3,0,0,0,52,29,59,51,71,60,51,61,87,79,1,4,6
7,2,7,2,2,9,1,2,1,1,0,89,0,31,69,72,49,53,61,100,49,1,4,10
7,5,4,3,2,13,-9,3,0,0,0,50,40,50,40,50,60,50,70,50,70,3,4,10
4,3,5,2,-1,13,1,3,0,0,0,65,15,30,60,70,30,30,70,100,70,1,4,10
4,99,7,3,-1,10,3,3,-1,-1,0,0,0,50,50,70,40,60,100,85,0,1,4,6
5,99,7,3,2,13,3,2,1,0,0,100,15,100,100,100,60,85,90,100,100,2,4,9
7,6,1,2,-1,10,1,3,-1,-1,-9,15,70,30,30,50,70,50,60,100,40,1,4,6
7,4,1,2,4,15,1,3,-1,-1,0,70,0,50,40,60,40,60,50,85,40,3,3,9
7,2,1,3,-1,14,2,1,1,0,0,70,0,0,96,85,15,41,31,99,70,1,4,10
6,99,6,3,-1,10,4,3,-1,-1,0,85,40,70,70,85,85,85,85,85,70,3,2,5
5,5,6,3,3,10,3,3,0,1,0,0,70,0,40,70,40,70,60,85,40,3,2,8
7,99,1,4,-1,10,4,3,-1,-1,1,70,0,51,51,51,15,51,100,84,17,2,1,9
5,2,3,3,-1,14,1,2,-1,-1,4,85,2,50,85,85,60,70,70,100,60,1,4,8
2,99,4,3,1,11,1,3,0,0,0,0,0,50,50,50,50,50,50,50,50,3,4,6
7,99,1,4,1,13,1,3,-1,-1,0,70,60,50,70,100,60,70,85,85,85,1,4,9
7,6,7,2,-1,9,1,3,-1,-1,1,2,100,88,88,100,52,100,100,92,36,1,7,3
7,2,7,4,-1,9,1,3,0,0,2,0,0,0,0,70,50,50,85,85,50,1,4,7
3,6,7,4,2,10,3,3,0,1,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
7,6,4,2,1,16,3,3,-1,-1,0,0,60,60,30,60,70,70,85,50,0,2,1,7
6,4,2,3,1,13,2,2,1,0,0,65,0,36,87,85,48,46,49,80,98,2,4,10
7,4,7,2,-1,10,3,3,-1,-1,5,70,0,-9,40,60,40,40,85,70,85,1,5,9
7,1,1,4,2,4,1,3,1,1,0,95,0,76,72,82,24,30,12,97,100,1,4,8
7,7,1,4,-1,11,3,3,0,1,4,0,95,51,40,81,78,85,98,82,3,3,2,2
5,99,7,4,-1,10,4,3,0,0,0,40,16,30,40,58,56,50,72,59,40,1,3,7
7,2,1,2,3,16,1,2,1,0,0,73,34,62,-9,-9,-9,-9,73,77,50,1,-9,10
5,6,2,4,-1,13,1,3,1,0,0,85,0,30,90,90,30,40,70,100,75,1,4,10
2,5,7,4,-1,14,1,2,1,0,6,10,0,0,100,40,30,60,85,100,30,3,6,6
7,3,6,2,-1,14,3,2,1,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,2,7,2,-1,10,-9,1,0,0,-9,100,0,0,100,100,40,100,100,100,100,1,4,10
7,4,6,2,4,11,3,3,-1,-1,0,15,70,50,60,50,53,70,85,70,50,3,2,8
2,4,1,2,3,14,1,3,-1,-1,1,32,41,51,41,99,40,85,99,51,99,2,4,7
1,4,6,3,-1,13,3,2,1,1,0,15,15,50,85,85,15,50,85,85,50,1,4,8
7,5,1,2,-1,7,1,2,-1,-1,0,85,60,50,70,60,50,50,85,85,70,2,1,3
7,4,7,2,4,11,1,3,0,0,0,0,100,100,52,100,68,50,99,98,3,1,4,3
4,5,1,5,-1,11,4,3,0,1,-9,15,60,85,40,50,40,60,100,85,30,2,1,9
7,99,1,5,-1,10,3,3,-1,-1,0,100,0,40,60,100,85,100,70,100,100,1,1,10
6,6,1,2,-1,12,4,2,0,0,3,0,85,30,70,70,70,70,100,85,0,1,4,4
3,4,2,2,4,13,1,3,1,0,-9,30,75,44,74,55,81,80,100,86,34,1,4,7
4,99,3,2,1,10,3,2,1,0,0,50,50,50,50,50,50,50,50,50,50,3,4,8
5,4,6,4,-1,13,1,1,1,0,1,17,1,2,84,86,71,61,61,84,85,1,4,9
7,99,6,3,-1,11,1,2,-1,-1,1,51,61,51,51,61,31,1,85,85,51,2,4,6
7,6,7,2,2,12,-9,3,-1,-1,0,0,100,75,50,-9,71,50,100,70,40,2,4,8
5,4,5,3,-1,6,5,3,-5,-5,-5,30,0,85,85,100,85,70,85,85,0,2,4,6
0,5,7,3,-1,10,1,3,-1,-1,0,0,70,85,30,50,0,50,40,30,0,2,4,3
7,4,1,4,1,12,4,3,0,1,0,0,100,85,50,85,60,50,100,50,0,2,4,2
6,6,6,2,-1,13,3,3,0,0,0,17,70,71,40,51,70,51,71,86,31,3,4,10
7,99,7,2,1,12,1,3,0,0,0,85,0,100,50,100,85,60,85,70,100,2,4,3
7,6,1,4,1,12,2,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,6,2,3,1,13,4,3,0,1,0,15,60,70,30,85,85,50,85,70,0,1,1,6
7,6,7,5,3,9,3,3,0,1,0,30,85,60,30,15,50,60,85,85,30,3,4,5
7,99,6,-9,3,10,2,2,-1,-1,5,100,0,70,60,85,0,0,60,70,100,1,4,2
5,4,7,4,-1,14,1,1,0,0,1,15,85,30,70,85,60,50,85,100,0,3,4,3
7,2,1,2,-1,14,2,2,1,0,0,70,0,0,85,60,60,40,70,100,60,1,4,9
5,99,2,4,3,9,5,1,0,0,0,0,15,85,85,100,100,70,50,100,100,1,4,3
7,4,7,3,2,9,3,1,0,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,6,1,2,1,12,5,3,0,1,2,0,70,69,60,60,40,60,96,67,0,2,4,8
7,6,1,3,1,13,4,3,-1,-1,0,0,100,75,51,81,72,61,100,91,26,2,4,3
7,99,1,2,1,13,2,3,-1,-1,0,70,31,62,87,72,52,60,70,87,50,3,4,9
6,6,1,3,2,9,1,3,0,0,0,40,85,50,50,70,50,50,100,50,50,1,2,-9
7,4,6,2,4,14,2,1,0,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
0,3,6,5,-1,9,3,3,0,0,1,32,16,40,16,50,0,41,61,99,30,1,4,6
3,99,2,4,4,9,1,3,0,0,0,50,50,50,50,85,50,50,60,100,50,3,1,8
7,4,4,5,4,10,4,3,0,0,0,15,100,60,70,100,70,70,100,100,0,1,3,3
7,5,1,2,-1,13,1,3,0,0,-9,6,50,51,50,50,51,50,50,61,31,3,4,-9
7,99,4,3,-1,9,2,3,-1,-1,0,0,100,70,50,70,30,40,100,70,40,3,2,6
7,6,7,4,1,10,3,3,0,0,6,0,87,60,30,85,70,70,85,70,30,2,4,2
4,5,1,3,1,10,3,2,-1,-1,0,15,15,85,100,85,85,85,85,100,30,1,-9,-9
3,5,1,4,4,9,3,2,-1,-1,0,74,15,50,50,70,70,15,60,85,40,2,2,8
7,5,1,2,-1,15,1,2,0,1,1,15,40,0,70,50,40,50,100,85,0,1,4,8
7,7,1,3,1,9,1,3,0,0,40,0,60,85,60,100,85,85,100,100,0,2,1,1
7,99,3,3,-1,10,2,3,0,0,2,1,72,70,100,100,51,41,100,86,71,1,4,3
6,5,1,3,2,13,1,2,0,0,0,86,0,0,100,51,60,51,71,92,100,1,4,10
2,4,6,2,2,14,1,2,1,0,0,66,28,50,70,50,51,50,51,50,50,3,4,-9
5,6,1,3,-1,10,2,2,-1,-1,-9,30,60,51,50,69,60,47,70,59,62,2,4,8
7,3,2,3,-1,14,2,2,-1,-1,0,60,46,44,66,62,56,50,73,53,57,1,4,9
7,2,4,4,-1,13,1,3,0,0,-9,41,2,41,51,42,61,41,84,99,0,3,4,4
7,2,2,3,-1,10,1,3,1,0,0,25,40,30,0,50,40,40,30,85,50,3,2,10
7,99,6,2,1,10,3,2,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3,6,2,3,1,13,4,3,0,0,3,16,31,84,40,61,40,50,86,42,40,2,1,7
5,4,6,4,4,10,2,3,1,0,0,70,0,60,50,60,67,50,57,70,40,1,4,9
7,4,6,2,2,13,2,2,1,1,0,68,1,16,83,50,61,57,62,60,61,3,4,5
7,2,1,3,-1,9,1,2,1,0,0,100,0,0,85,100,0,0,70,100,70,1,4,10
2,99,4,3,-1,9,3,2,0,1,0,59,14,95,16,94,51,11,88,91,81,2,2,9
7,5,7,4,1,10,3,3,0,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
5,99,2,2,3,10,3,2,0,1,0,100,0,100,0,100,50,50,0,70,50,3,4,9
7,6,1,3,2,10,3,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
5,99,3,3,1,10,3,2,-1,-1,0,100,0,100,100,100,100,100,100,100,100,1,6,10
7,5,7,3,1,13,1,3,-1,-1,0,15,62,61,47,72,50,52,86,73,32,2,1,3
7,4,1,2,-1,16,2,2,0,1,0,31,61,17,60,70,50,61,85,70,51,2,4,10
7,4,7,4,-1,9,4,2,-1,-1,1,30,10,55,75,95,65,65,95,90,95,1,4,8
7,6,1,2,-1,10,5,3,0,0,0,0,86,70,42,69,71,72,92,70,0,2,1,3
5,6,2,3,1,13,1,3,0,0,0,44,50,70,65,90,65,50,55,85,80,2,4,8
7,3,6,2,4,13,1,3,0,0,3,70,15,85,60,70,40,60,70,85,85,1,4,8
7,5,6,2,-1,11,1,3,-1,-1,12,2,91,50,50,50,40,50,85,70,1,1,4,7
7,2,1,2,4,9,2,2,0,0,2,72,17,72,70,87,69,62,75,85,50,2,2,9
2,99,1,2,-1,9,1,3,-1,-1,2,85,0,-9,60,100,70,50,50,40,100,1,4,7
7,99,4,3,1,11,1,3,-1,-1,0,85,0,100,50,85,70,50,60,50,100,1,4,6
3,99,1,2,-1,9,1,3,0,0,7,0,0,40,50,40,0,30,40,85,0,1,4,2
7,4,7,2,2,14,3,2,0,0,6,71,7,70,71,78,41,50,85,72,70,2,4,10
7,7,5,2,-1,13,1,3,0,1,0,0,72,52,51,52,98,71,98,97,51,3,4,9
7,99,6,4,1,9,3,3,0,0,0,60,0,72,50,70,33,50,99,51,50,1,4,7
7,99,7,3,1,10,1,3,0,1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,2,1,3,4,12,1,2,-1,-1,0,100,0,64,99,80,57,51,52,79,99,1,4,9
1,99,6,3,-1,12,1,3,0,0,0,1,2,3,2,100,1,3,6,99,2,1,7,1
7,4,4,3,5,10,5,3,-1,-1,0,60,0,85,40,70,70,30,100,60,85,3,1,3
4,6,1,2,-1,9,3,3,-1,-1,1,20,70,30,50,60,50,50,60,60,50,3,2,8
2,99,4,3,2,13,3,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,5,3,2,1,13,3,3,0,0,0,15,15,15,0,50,70,85,85,85,40,2,1,9
7,3,1,2,1,13,1,3,0,0,0,77,2,13,62,84,52,40,70,71,70,2,4,10
6,3,2,2,-1,14,1,2,0,0,1,70,0,0,70,60,15,50,85,85,60,2,4,9
7,6,1,4,-1,9,5,3,-1,-1,-9,0,100,60,40,50,40,50,100,70,0,1,4,2
7,6,1,3,1,9,3,3,-1,-1,0,0,40,100,30,50,50,50,85,50,0,2,1,9
7,6,2,4,1,13,1,3,0,0,0,2,16,50,0,67,1,49,2,51,61,1,4,3
7,6,1,2,2,12,4,3,0,1,-9,0,87,52,0,91,61,70,92,72,0,2,3,3
1,99,6,4,-1,7,1,3,0,0,0,61,15,30,15,60,60,50,85,100,40,1,4,8
7,3,1,2,-1,11,1,2,-1,-1,0,65,1,85,60,59,50,50,91,94,50,2,4,10
7,7,7,2,1,9,3,3,0,0,0,0,85,100,50,85,50,50,100,85,0,2,4,3
7,99,3,3,4,10,2,3,0,1,0,87,0,53,80,84,53,53,83,93,89,1,4,10
4,2,3,2,-1,13,1,1,0,0,5,60,0,0,80,80,0,50,30,100,80,1,4,10
7,4,7,3,-1,10,3,1,0,0,0,100,0,50,85,100,50,50,60,100,50,2,4,5
7,4,4,3,4,10,3,3,-1,-1,0,2,85,99,41,98,61,41,85,85,50,1,4,8
6,3,2,2,-1,13,1,2,0,0,2,60,10,5,70,85,5,40,60,100,70,1,4,10
7,99,6,3,-1,9,3,3,-1,-1,0,40,40,40,50,50,50,40,60,50,40,3,4,8
6,6,1,3,4,14,3,3,-1,-1,0,0,85,50,85,85,85,85,100,100,40,2,1,5
4,4,5,2,-1,11,2,3,0,1,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,99,1,2,1,3,1,3,-1,-1,1,98,6,88,27,88,84,57,92,72,86,2,1,4
7,99,2,4,2,14,1,3,0,1,0,30,0,85,60,100,100,0,0,85,100,2,6,8
7,99,1,4,3,13,1,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,2,6,2,-1,9,1,2,0,0,0,70,0,15,60,70,30,50,70,100,60,1,1,10
0,2,1,4,-1,14,1,2,1,0,0,40,0,0,100,70,30,70,40,50,100,1,6,10
0,99,3,3,5,9,3,3,0,0,0,85,0,-9,50,60,-9,0,30,-9,60,3,4,6
5,6,2,2,1,10,2,3,1,1,2,0,70,85,15,50,85,50,100,85,15,2,1,7
6,3,5,2,2,11,1,2,1,1,10,60,0,0,30,60,15,30,60,85,50,3,2,10
7,3,7,4,-1,13,2,3,1,0,5,40,60,40,45,70,35,40,55,60,30,1,1,8
6,99,6,4,-1,12,5,2,0,0,3,19,85,-9,-9,50,50,15,60,50,15,1,4,6
7,6,4,2,-1,10,4,3,0,1,-9,0,100,70,15,85,85,50,100,50,0,2,1,2
7,99,1,2,2,14,1,3,0,1,0,7,60,72,41,84,60,51,99,70,47,3,4,9
7,99,2,3,3,11,3,3,-1,-1,1,28,60,58,20,47,19,24,55,39,32,3,2,3
7,6,6,5,1,13,5,3,-1,-1,0,60,89,70,30,60,70,70,85,60,0,2,1,2
7,3,6,3,-1,9,3,2,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3,5,4,4,4,11,3,3,0,1,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4,99,7,4,2,10,3,3,0,0,0,0,50,85,50,60,50,50,100,60,0,1,1,6
5,3,6,3,1,10,1,3,-1,-1,-9,30,86,60,50,82,59,68,85,60,51,3,4,3
2,6,6,4,1,10,2,3,0,1,-9,0,70,-9,15,85,15,70,100,50,0,2,1,2
7,6,2,2,1,12,1,3,0,0,11,3,85,85,44,85,62,85,87,52,1,2,2,3
7,4,4,5,2,8,2,1,-1,-1,0,50,50,50,50,100,50,50,60,60,60,3,4,9
7,99,1,2,1,14,3,2,-1,-1,0,100,15,40,100,100,85,70,85,100,50,2,4,10
7,6,2,2,3,13,2,3,0,0,-9,3,69,51,30,77,49,46,95,71,0,2,2,8
7,2,1,4,-1,11,2,2,0,1,1,0,85,50,100,100,70,15,85,85,70,1,1,1
7,99,4,3,-1,13,2,2,0,0,0,61,40,14,86,50,27,52,86,90,41,3,4,9
7,6,7,2,4,10,2,3,-1,-1,0,38,92,100,51,100,51,51,85,71,30,2,2,-9
7,4,5,4,-1,15,2,2,0,0,5,15,0,30,85,100,40,50,70,85,15,2,4,10
7,4,1,4,4,9,2,3,-1,-1,3,60,15,50,50,50,60,60,70,100,40,2,2,8
7,4,1,5,3,10,1,3,-1,-1,0,100,0,0,50,100,50,0,100,50,100,2,4,10
3,4,3,5,2,8,2,2,-1,-1,0,70,21,78,57,100,100,56,100,74,91,2,1,6
6,99,1,2,2,10,2,2,-1,-1,0,17,2,30,85,59,60,83,97,84,70,3,2,9
7,4,1,2,2,16,2,3,-1,-1,1,100,0,-9,85,-9,-9,50,-9,-9,-9,2,4,10
7,4,1,3,-1,13,-9,3,-1,-1,0,30,60,50,50,60,60,60,70,70,40,1,2,9
5,6,7,2,1,14,4,2,-1,-1,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,99,6,3,-1,5,2,3,0,0,0,0,0,50,50,60,50,0,50,50,50,1,4,2
7,2,2,3,-1,7,2,3,0,1,0,85,2,50,70,71,41,61,61,100,61,1,1,8
6,1,1,2,-1,14,1,1,0,0,0,15,15,15,85,85,15,30,40,100,85,1,1,10
2,2,7,2,-1,13,1,2,1,0,0,97,17,51,99,61,70,70,30,59,84,3,4,9
5,99,1,2,3,10,2,2,-1,-1,1,60,0,0,50,100,0,50,40,80,100,1,4,10
3,99,2,4,-1,11,2,2,-1,-1,0,30,60,50,70,85,85,50,70,100,60,1,6,7
7,3,4,2,4,12,1,3,-1,-1,0,85,1,85,50,100,15,15,100,85,30,2,2,9
7,5,7,4,4,10,1,3,-1,-1,0,100,0,100,70,100,50,50,100,85,70,3,4,10
6,2,1,2,-1,14,2,2,-1,-1,0,94,2,17,99,97,14,30,96,98,99,1,4,10
7,2,2,2,-1,10,1,1,1,0,0,60,16,1,92,85,0,17,22,99,89,1,5,10
7,99,2,2,5,9,5,2,0,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,2,4,3,-1,10,3,3,1,0,0,85,0,0,50,100,40,50,60,100,40,1,1,9
7,4,2,3,3,13,3,3,-1,-1,0,1,85,69,59,50,57,60,70,67,68,2,2,3
7,2,1,3,-1,9,2,3,-1,-1,0,85,41,17,61,82,16,24,42,96,85,1,4,10
5,3,6,2,-1,12,3,3,1,0,0,50,60,15,15,30,60,60,50,70,15,1,6,8
7,3,1,2,-1,13,1,3,1,1,1,32,30,0,18,66,50,52,63,100,62,1,4,10
2,5,6,1,2,11,2,2,0,0,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,6,1,3,2,13,3,3,0,1,0,0,85,70,0,50,70,70,85,70,0,2,1,6
3,2,6,4,3,7,1,1,-1,-1,0,15,71,100,75,100,85,85,100,100,51,2,1,2
3,1,2,2,-1,10,-9,1,-1,-1,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1,4,1,2,4,9,4,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4,6,2,3,-1,13,4,3,0,1,2,2,100,61,50,51,79,70,93,95,0,2,4,2
2,4,2,4,3,11,3,2,0,0,0,70,16,40,69,65,39,52,70,85,34,2,1,8
7,99,1,3,1,10,4,2,0,0,0,70,0,-9,-9,60,30,60,70,70,-9,2,4,8
7,5,1,2,4,13,3,3,-5,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
0,-9,-1,-9,-1,-9,-9,-9,-1,-1,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,4,4,4,4,11,2,3,1,1,3,87,3,50,52,69,28,49,40,68,100,1,4,10
5,6,1,3,2,-9,3,-9,-1,-1,-9,85,50,70,50,85,40,40,40,40,70,2,1,9
1,4,4,3,-1,6,3,2,-1,-1,1,11,24,0,0,10,0,0,0,0,0,3,4,8
7,1,1,3,-1,10,3,2,1,0,0,80,0,5,75,85,25,25,98,100,65,1,4,10
5,2,2,2,-1,14,2,2,0,0,0,86,2,0,90,40,61,71,90,95,75,1,2,10
1,6,5,4,1,13,2,2,0,0,0,15,15,100,60,60,15,40,85,60,15,1,4,10
7,2,7,2,-1,15,1,1,1,0,4,86,0,16,99,94,14,50,73,100,85,2,4,10
7,1,6,2,-1,10,2,2,0,0,0,31,31,61,59,51,31,51,95,100,50,1,4,10
7,3,6,3,2,12,2,3,0,0,0,1,0,28,50,70,17,43,80,31,12,1,4,6
7,5,2,3,4,10,1,2,1,1,0,2,77,-9,70,80,-9,66,90,91,32,1,4,6
7,4,4,4,2,13,1,3,0,1,0,30,71,50,50,50,40,85,85,100,15,1,3,2
